image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,notes,original_source,resolved_source_path,disease_class,user_like_bucket
demo_056,staged_external:docs/demo_assets/m2_full_image_set/images/demo_056_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\test\domates_bacterial_spot_and_speck_meyve\tomato_bacterial_leaf_spot_81.jpg,docs/demo_assets/m2_full_image_set/images/demo_056_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_057,staged_external:docs/demo_assets/m2_full_image_set/images/demo_057_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=val; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\val\domates_bacterial_spot_and_speck_meyve\tomato_bacterial_leaf_spot_8.jpg,docs/demo_assets/m2_full_image_set/images/demo_057_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_058,staged_external:docs/demo_assets/m2_full_image_set/images/demo_058_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=val; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\val\domates_bacterial_spot_and_speck_meyve\tomato_bacterial_leaf_spot_122.jpg,docs/demo_assets/m2_full_image_set/images/demo_058_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_059,staged_external:docs/demo_assets/m2_full_image_set/images/demo_059_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_bacterial_spot_and_speck_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_bacterial_spot_and_speck_yaprak\Kaggle_bacterialspotontomatoXant.JPG,docs/demo_assets/m2_full_image_set/images/demo_059_tomato_leaf.jpg,domates_bacterial_spot_and_speck_yaprak,clear
demo_060,staged_external:docs/demo_assets/m2_full_image_set/images/demo_060_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_bacterial_spot_and_speck_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_bacterial_spot_and_speck_yaprak\Kaggle_90fb6585-1316-4fa1-ab9c-6a1873e050b5___GCREC_Bact.Sp 3208.JPG,docs/demo_assets/m2_full_image_set/images/demo_060_tomato_leaf.jpg,domates_bacterial_spot_and_speck_yaprak,difficult
demo_061,staged_external:docs/demo_assets/m2_full_image_set/images/demo_061_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_bacterial_spot_and_speck_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_bacterial_spot_and_speck_yaprak\Kaggle_931d9484-8912-49c3-bc82-d849927c9a16___GCREC_Bact.Sp 3694.JPG,docs/demo_assets/m2_full_image_set/images/demo_061_tomato_leaf.jpg,domates_bacterial_spot_and_speck_yaprak,difficult
demo_062,staged_external:docs/demo_assets/m2_full_image_set/images/demo_062_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=domates_bacterial_spot_and_speck_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_bacterial_spot_and_speck_yaprak\Kaggle_945f1d4c-7a9f-48e0-98a5-da3e2976077a___GCREC_Bact.Sp 3368.JPG,docs/demo_assets/m2_full_image_set/images/demo_062_tomato_leaf.jpg,domates_bacterial_spot_and_speck_yaprak,borderline
demo_063,staged_external:docs/demo_assets/m2_full_image_set/images/demo_063_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\IMG_2646.jpg,docs/demo_assets/m2_full_image_set/images/demo_063_tomato_leaf.jpg,domates_early_blight_yaprak,clear
demo_064,staged_external:docs/demo_assets/m2_full_image_set/images/demo_064_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\image_3f859844f1cd0a7d.jpg,docs/demo_assets/m2_full_image_set/images/demo_064_tomato_leaf.jpg,domates_early_blight_yaprak,clear
demo_065,staged_external:docs/demo_assets/m2_full_image_set/images/demo_065_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\image_0073.png,docs/demo_assets/m2_full_image_set/images/demo_065_tomato_leaf.png,domates_early_blight_yaprak,clear
demo_066,staged_external:docs/demo_assets/m2_full_image_set/images/demo_066_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\image_0121.png,docs/demo_assets/m2_full_image_set/images/demo_066_tomato_leaf.png,domates_early_blight_yaprak,clear
demo_067,staged_external:docs/demo_assets/m2_full_image_set/images/demo_067_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\image_0169.png,docs/demo_assets/m2_full_image_set/images/demo_067_tomato_leaf.png,domates_early_blight_yaprak,clear
demo_068,staged_external:docs/demo_assets/m2_full_image_set/images/demo_068_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_early_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_early_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_early_blight_yaprak\image_0217.png,docs/demo_assets/m2_full_image_set/images/demo_068_tomato_leaf.png,domates_early_blight_yaprak,clear
demo_069,staged_external:docs/demo_assets/m2_full_image_set/images/demo_069_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_anthracnose_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_anthracnose_fruit\anthracnose_fruit_rot_48.jpg,docs/demo_assets/m2_full_image_set/images/demo_069_strawberry_fruit.jpg,strawberry_anthracnose_fruit,clear
demo_070,staged_external:docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_anthracnose_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_anthracnose_fruit\anthracnose_fruit_rot_51.jpg,docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,strawberry_anthracnose_fruit,difficult
demo_071,staged_external:docs/demo_assets/m2_full_image_set/images/demo_071_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_anthracnose_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_anthracnose_fruit\anthracnose_fruit_rot_58.jpg,docs/demo_assets/m2_full_image_set/images/demo_071_strawberry_fruit.jpg,strawberry_anthracnose_fruit,difficult
demo_072,staged_external:docs/demo_assets/m2_full_image_set/images/demo_072_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=strawberry_anthracnose_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_anthracnose_fruit\anthracnose_fruit_rot_62.jpg,docs/demo_assets/m2_full_image_set/images/demo_072_strawberry_fruit.jpg,strawberry_anthracnose_fruit,borderline
demo_073,staged_external:docs/demo_assets/m2_full_image_set/images/demo_073_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_anthracnose_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_anthracnose_fruit\anthracnose_fruit_rot_66.jpg,docs/demo_assets/m2_full_image_set/images/demo_073_strawberry_fruit.jpg,strawberry_anthracnose_fruit,clear
demo_074,staged_external:docs/demo_assets/m2_full_image_set/images/demo_074_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_gray_mold_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_100.jpg,docs/demo_assets/m2_full_image_set/images/demo_074_strawberry_fruit.jpg,strawberry_gray_mold_fruit,clear
demo_075,staged_external:docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_gray_mold_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_243.jpg,docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,strawberry_gray_mold_fruit,clear
demo_076,staged_external:docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_gray_mold_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_247.jpg,docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,strawberry_gray_mold_fruit,clear
demo_077,staged_external:docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_gray_mold_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_251.jpg,docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,strawberry_gray_mold_fruit,clear
demo_078,staged_external:docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_gray_mold_fruit,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_254.jpg,docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,strawberry_gray_mold_fruit,clear
demo_079,staged_external:docs/demo_assets/m2_full_image_set/images/demo_079_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_scorch_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_scorch_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_scorch_leaf\Strawberry___Leaf_scorch_406.jpg,docs/demo_assets/m2_full_image_set/images/demo_079_strawberry_leaf.jpg,strawberry_leaf_scorch_leaf,clear
demo_080,staged_external:docs/demo_assets/m2_full_image_set/images/demo_080_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_scorch_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_scorch_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_scorch_leaf\Strawberry___Leaf_scorch_409.jpg,docs/demo_assets/m2_full_image_set/images/demo_080_strawberry_leaf.jpg,strawberry_leaf_scorch_leaf,difficult
demo_081,staged_external:docs/demo_assets/m2_full_image_set/images/demo_081_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_scorch_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_scorch_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_scorch_leaf\Strawberry___Leaf_scorch_412.jpg,docs/demo_assets/m2_full_image_set/images/demo_081_strawberry_leaf.jpg,strawberry_leaf_scorch_leaf,difficult
demo_082,staged_external:docs/demo_assets/m2_full_image_set/images/demo_082_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_scorch_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=strawberry_leaf_scorch_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_scorch_leaf\Strawberry___Leaf_scorch_415.jpg,docs/demo_assets/m2_full_image_set/images/demo_082_strawberry_leaf.jpg,strawberry_leaf_scorch_leaf,borderline
demo_083,staged_external:docs/demo_assets/m2_full_image_set/images/demo_083_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_scorch_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_scorch_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_scorch_leaf\Strawberry___Leaf_scorch_418.jpg,docs/demo_assets/m2_full_image_set/images/demo_083_strawberry_leaf.jpg,strawberry_leaf_scorch_leaf,clear
demo_084,staged_external:docs/demo_assets/m2_full_image_set/images/demo_084_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_100.jpg,docs/demo_assets/m2_full_image_set/images/demo_084_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_085,staged_external:docs/demo_assets/m2_full_image_set/images/demo_085_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_312.jpg,docs/demo_assets/m2_full_image_set/images/demo_085_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_086,staged_external:docs/demo_assets/m2_full_image_set/images/demo_086_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_316.jpg,docs/demo_assets/m2_full_image_set/images/demo_086_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
